source_kind,osm_pattern,cities,city_count,occurrence_count,city_occurrence_counts,recovery_total,recovery_recovered,recovery_rate,min_city_recovery_rate,observed_cities,audited_city_coverage,city_recovery_rates,train_data_admission,admission_reason,scenarionet_feature_type,mapping_status,admission_decision,degrade_strategy,parser_action,requires_explicit_osm_structure,notes
tag,relation:name=N_ex_2,Changchun;Xi_an,2,2,Changchun:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=N_ex_2:gap,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=N_ex_3,Xi_an,1,2,Xi_an:2,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=N_ex_4,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R1In1,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R1In1:gap,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R1In1_to_R4Out1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R1In2,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R1In2:gap,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R1In2_to_R3Out1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R1In3,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R1In3:gap,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R1In3_to_R2Out2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R1In3_to_R3Out2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R1Out1,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R1Out2,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R1Out3,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R2In1,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R2In1:gap,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R2In1_to_R1Out1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R2In2,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R2In2:gap,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R2In2_to_R4Out1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R2In3,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R2In3:gap,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R2In3_to_R3Out2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R2In3_to_R4Out2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R2Out1,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R2Out2,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R3In1,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R3In1:gap,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R3In1_to_R2Out1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R3In2,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R3In2:gap,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R3In2_to_R1Out1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R3In3,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R3In3:gap,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R3In3_to_R1Out2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R3In3_to_R4Out2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R3Out1,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R3Out2,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R3Out3,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R4In1,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R4In1:gap,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R4In1_to_R3Out1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R4In2,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R4In2:gap,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R4In2_to_R2Out1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R4In3,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R4In3:gap,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R4In3_to_R1Out2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R4In3_to_R2Out2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R4Out1,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=R4Out2,Chongqing;Tianjin,2,2,Chongqing:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_EX_1_to_E_EN_1,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_EX_1_to_E_EN_2,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_EX_1_to_N_EN_1,Changchun;Tianjin,2,2,Changchun:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_EX_1_to_W_EN_1,Changchun;Tianjin;Xi_an,3,3,Changchun:1;Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_EX_2_to_E_EN_2,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_EX_2_to_E_EN_3,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_EX_2_to_N_EN_2,Changchun;Tianjin;Xi_an,3,3,Changchun:1;Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_EX_2_to_W_EN_3,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_EX_3_to_E_EN_2,Changchun;Xi_an,2,2,Changchun:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_EX_3_to_N_EN_3,Changchun;Xi_an,2,2,Changchun:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_EX_4_to_E_EN_3,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_EX_4_to_N_EN_4,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_EX_to_W_EN,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_crosswalk,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_en_1,Changchun;Xi_an,2,3,Changchun:1;Xi_an:2,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_en_2,Changchun;Xi_an,2,3,Changchun:1;Xi_an:2,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_en_3,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_en_4,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_ex_1,Changchun;Xi_an,2,3,Changchun:1;Xi_an:2,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_ex_1:gap,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_ex_2,Changchun;Xi_an,2,3,Changchun:1;Xi_an:2,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_ex_2:gap,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_ex_3,Changchun;Xi_an,2,3,Changchun:1;Xi_an:2,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=S_ex_4,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_EX_1_to_E_EN_1,Changchun;Tianjin;Xi_an,3,3,Changchun:1;Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_EX_1_to_N_EN_1,Changchun;Tianjin;Xi_an,3,3,Changchun:1;Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_EX_2_to_E_EN_2,Changchun;Tianjin;Xi_an,3,3,Changchun:1;Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_EX_2_to_S_EN_1,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_EX_2_to_S_EN_2,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_EX_2_to_S_EN_3,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_EX_3_to_E_EN_3,Tianjin;Xi_an,2,2,Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_EX_3_to_N_EN_2,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_EX_3_to_S_EN_2,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_EX_3_to_S_EN_4,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_EX_to_N_EN,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_crosswalk,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_en_1,Changchun;Xi_an,2,2,Changchun:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_en_2,Changchun;Xi_an,2,2,Changchun:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_en_3,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_ex_1,Changchun;Xi_an,2,2,Changchun:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_ex_1:gap,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_ex_2,Changchun;Xi_an,2,2,Changchun:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_ex_2:gap,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_ex_3,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:name=W_ex_3:gap,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:one_way=no,Tianjin,1,4,Tianjin:4,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:one_way=yes,Changchun;Chongqing;Tianjin;Xi_an,4,104,Changchun:18;Chongqing:32;Tianjin:34;Xi_an:20,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:region=cn,Changchun;Chongqing;Tianjin;Xi_an,4,112,Changchun:18;Chongqing:32;Tianjin:30;Xi_an:32,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
